id,publisher,title,"A: Summary, identifier","A: Summary, title","A: Summary, abstract","A: Summary, publisher","A: Summary, contactPoint","A: Summary, accessRights","A: Summary, group","A: Summary, attributes_with_errors","A: Summary, total_attributes","B: Business, description","B: Business, releaseDate","B: Business, accessRequestCost","B: Business, accessRequestDuration","B: Business, dataController","B: Business, dataProcessor","B: Business, license","B: Business, usageRestriction","B: Business, derivedDatasets","B: Business, linkedDataset","B: Business, attributes_with_errors","B: Business, total_attributes","C: Coverage & Detail, geographicCoverage","C: Coverage & Detail, periodicity","C: Coverage & Detail, datasetEndDate","C: Coverage & Detail, datasetStartDate","C: Coverage & Detail, jurisdiction","C: Coverage & Detail, populationType","C: Coverage & Detail, statisticalPopulation","C: Coverage & Detail, ageBand","C: Coverage & Detail, physicalSampleAvailability","C: Coverage & Detail, keywords","C: Coverage & Detail, attributes_with_errors","C: Coverage & Detail, total_attributes","D: Format & Structure, conformsTo","D: Format & Structure, controlledVocabulary","D: Format & Structure, language","D: Format & Structure, format","D: Format & Structure, fileSize","D: Format & Structure, attributes_with_errors","D: Format & Structure, total_attributes","E: Attribution, creator","E: Attribution, citations","E: Attribution, doi","E: Attribution, attributes_with_errors","E: Attribution, total_attributes","F: Technical Metadata, dataClassesCount","F: Technical Metadata, tableName","F: Technical Metadata, tableDescription","F: Technical Metadata, columnName","F: Technical Metadata, columnDescription","F: Technical Metadata, dataType","F: Technical Metadata, sensitive","F: Technical Metadata, attributes_with_errors","F: Technical Metadata, total_attributes",attributes_with_errors,total_attributes
89ae7d31-d183-4f5e-b754-7ae14449da76,ALLIANCE > TISSUE DIRECTORY,Children's Cancer and Leukaemia Group (CCLG) Tissue Bank,0,0,0,0,0,1,0,1,7,0,0,0,1,0,0,0,0,0,0,1,10,1,1,0,0,0,0,1,0,1,0,4,10,1,0,0,0,0,1,5,0,0,1,1,3,1,0,0,0,0,0,0,1,7,9,42
89e57932-ac48-48ac-a6e5-29795bc38b94,ALLIANCE > NIHR BIORESOURCE,Consent records,0,0,0,0,0,1,0,1,7,0,0,0,1,0,0,0,0,0,1,2,10,1,0,0,0,0,0,1,1,1,0,4,10,1,0,0,0,0,1,5,0,0,0,0,3,1,0,0,0,0,0,1,2,7,10,42
8a5047c0-bbe5-4b81-a56e-f6e7c1f3a5d9,ALLIANCE > SAIL,Cafcass England,0,0,0,0,0,0,0,0,7,0,0,0,1,0,0,0,0,0,1,2,10,1,1,0,0,0,0,0,0,1,0,3,10,0,0,0,0,0,0,5,0,0,0,0,3,0,0,0,0,0,0,1,1,7,6,42
8ab1dc13-634e-46ae-9ba0-e094d446bd74,ALLIANCE > CPRD,Patient postcode linked deprivation measures for CPRD Aurum,0,0,0,0,0,1,0,1,7,0,0,0,1,1,1,0,0,0,0,3,10,1,1,0,1,1,1,1,0,1,1,8,10,1,0,1,1,0,3,5,1,0,1,2,3,0,0,0,0,0,0,1,1,7,18,42
8b1f4b49-78b7-4f15-b4d0-ea2b009750cc,ALLIANCE > SAIL,Outpatient Referral,0,0,0,0,0,0,0,0,7,0,0,0,1,0,0,0,0,0,1,2,10,1,1,0,0,0,0,0,1,0,0,3,10,0,1,0,0,0,1,5,0,0,0,0,3,1,0,0,0,0,0,1,2,7,8,42
8c13e03e-b9d2-4b04-8b98-097643a6beaf,ALLIANCE > NHSX,The National COVID-19 Chest Imaging Database,0,0,0,0,0,0,0,0,7,0,0,0,1,0,0,0,0,0,1,2,10,1,1,0,0,0,0,0,1,0,0,3,10,0,1,0,0,0,1,5,0,0,0,0,3,0,0,0,0,1,0,1,2,7,8,42
8c50b721-8bbe-4d9e-86d1-08a6271fe047,ALLIANCE > TISSUE DIRECTORY,UNIRAD UK Sample collection,0,0,0,0,0,1,0,1,7,0,0,0,1,0,0,0,0,0,0,1,10,1,1,0,0,0,0,1,1,1,0,5,10,1,0,0,0,0,1,5,0,0,1,1,3,1,0,0,0,0,0,0,1,7,10,42
8c5be9df-c9b8-43ab-83ca-5d5dd61549da,ALLIANCE > CYSTIC FIBROSIS,Cystic Fibrosis Patient Transplants,0,0,0,0,0,0,0,0,7,0,0,0,1,0,0,0,0,1,1,3,10,1,0,0,0,0,0,0,1,0,0,2,10,1,1,0,0,0,2,5,0,0,0,0,3,1,0,1,0,1,0,1,4,7,11,42
8d3f80d4-aeae-46f0-809b-cd6c51e24f75,NHS Digital,Bridge file: Hospital Episode Statistics to Mental Health Minimum Data Set,0,0,0,0,0,0,0,0,7,0,0,0,1,0,0,0,0,1,1,3,10,1,1,1,1,0,0,1,0,1,1,7,10,1,0,1,1,0,3,5,1,0,1,2,3,0,0,1,0,1,0,1,3,7,18,42
8dd6f22d-e513-4ee7-a7e8-abe055727076,ALLIANCE > SAIL,Substance Misuse Dataset,0,0,0,0,0,0,0,0,7,0,0,0,1,0,0,0,0,0,1,2,10,1,1,0,0,0,0,0,1,0,0,3,10,0,1,0,0,0,1,5,0,0,0,0,3,0,0,0,0,1,0,1,2,7,8,42
8e32341b-ebad-4e10-8f2b-60b0b5b0ef4c,ALLIANCE > NIHR BIORESOURCE,Whole Genome Sequencing,0,0,1,0,0,1,0,2,7,0,0,1,0,1,0,1,0,0,0,3,10,0,1,0,1,0,1,1,0,1,0,5,10,1,0,0,1,0,2,5,1,0,1,2,3,1,0,0,0,0,0,0,1,7,15,42
8e66e623-2859-4a65-93d7-abd41e139976,ALLIANCE > NHS DIGITAL,Community Services Data Set,0,0,0,0,0,0,0,0,7,0,0,1,0,0,0,1,0,0,0,2,10,1,1,0,0,0,1,1,0,1,0,5,10,1,0,0,1,0,2,5,1,0,1,2,3,0,0,0,0,0,0,1,1,7,12,42
8eace3c2-1dc8-4708-9350-ad129b7d2bc9,NHS Digital,Mental Health Services Data Set - Inpatients,0,0,1,0,0,0,0,1,7,0,0,0,1,0,0,0,0,1,1,3,10,1,1,1,1,0,0,1,0,1,1,7,10,1,0,1,1,0,3,5,1,0,1,2,3,1,0,0,0,0,0,0,1,7,17,42
8fc0a2cc-a8ce-4558-a98a-c514255833d8,HUBS > BREATHE,Pneumonia case management practices in selected communities in Pakistan,0,0,0,0,0,1,0,1,7,0,0,1,0,0,0,0,0,0,0,1,10,1,1,0,0,0,0,1,0,0,0,3,10,0,0,0,0,0,0,5,0,0,0,0,3,1,0,0,0,0,0,0,1,7,6,42
90ad6023-6c7f-4605-9323-b478a27c3c9a,OTHER > Office for National Statistics,Covid-19 Infection Survey,0,0,0,0,0,0,0,0,7,0,0,0,1,0,0,1,0,1,0,3,10,1,1,0,0,0,1,1,0,1,0,5,10,0,0,0,0,0,0,5,1,0,1,2,3,1,0,0,0,1,0,1,3,7,13,42
91479cbf-664e-4782-8514-a3247bb5c4f4,ALLIANCE > HQIP,National Asthma and COPD Audit Programme (NACAP): Pulmonary rehabilitation - organisational audit,0,1,0,0,0,1,0,2,7,0,0,1,0,1,0,1,0,0,0,3,10,0,1,0,1,0,1,1,0,1,0,5,10,1,0,0,1,0,2,5,1,0,1,2,3,1,0,0,0,0,0,0,1,7,15,42
92d95f82-50a5-4df9-914a-ca26b14cf84c,ALLIANCE > HQIP,National Diabetes Audit - Core Clinical Audit Dataset,0,0,0,0,0,0,0,0,7,0,0,1,0,1,0,1,0,0,0,3,10,0,1,0,1,0,1,1,0,1,0,5,10,1,0,0,1,0,2,5,1,0,1,2,3,1,0,0,0,0,0,0,1,7,13,42
93105053-ddf3-4339-9e4a-baf91c310370,Oxford University Hospitals NHS Foundation Trust,Emergency Care Dataset (ECDS),0,0,0,0,0,1,0,1,7,0,0,1,0,1,0,1,0,0,0,3,10,0,1,0,1,1,1,1,0,1,1,7,10,1,0,1,1,0,3,5,1,0,1,2,3,1,0,0,0,0,0,0,1,7,17,42
9328f206-db9a-4feb-9012-deab80cafd2e,ALLIANCE > SCOTLAND,National Records of Scotland (NRS) - Stillbirth Data,0,0,0,0,0,1,0,1,7,0,0,0,1,0,0,0,0,0,1,2,10,1,1,0,0,0,0,0,0,1,0,3,10,1,0,0,0,0,1,5,0,0,1,1,3,1,0,0,0,1,0,1,3,7,11,42
93ffc937-dc5f-4fae-bb75-a8ad19ac3d3e,ALLIANCE > GENOMICS ENGLAND,GENOMICS ENGLAND 100K CANCER & COMMON,0,0,0,0,0,0,0,0,7,0,0,0,1,0,0,0,0,1,1,3,10,1,1,0,0,0,0,0,1,1,0,4,10,1,1,0,0,0,2,5,0,0,1,1,3,0,0,1,0,1,0,1,3,7,13,42
9419a99b-f1fb-4566-8480-eecd4e189086,ALLIANCE > TISSUE DIRECTORY,TwinsUK,0,0,0,0,0,1,0,1,7,0,0,0,1,0,0,0,0,0,0,1,10,1,1,0,0,0,0,1,0,1,0,4,10,1,0,0,0,0,1,5,0,0,1,1,3,1,0,0,0,0,0,0,1,7,9,42
94351432-da7e-4d44-97eb-4359d45e0240,HUBS > INSIGHT,UHB Eye Image Dataset Release 001,0,0,0,0,0,1,0,1,7,0,0,0,1,0,0,0,0,1,1,3,10,1,0,0,0,0,1,1,1,1,0,5,10,1,0,0,1,0,2,5,0,0,1,1,3,1,0,0,0,0,0,0,1,7,13,42
947ab204-b052-4cac-897b-d771f8dcfd1f,ALLIANCE > SAIL,Postponed Admitted Procedures,0,0,0,0,0,0,0,0,7,0,0,0,1,0,0,0,0,0,1,2,10,1,1,0,0,0,0,0,1,0,0,3,10,0,1,0,0,0,1,5,0,0,0,0,3,1,0,0,0,0,0,1,2,7,8,42
94c082e5-b45f-43fe-9340-f4855f392fd4,HUBS > BREATHE,Genetics of Asthma Severity & Phenotypes,0,0,0,0,0,0,0,0,7,0,0,0,1,0,0,0,0,1,1,3,10,1,1,0,0,0,0,0,1,0,0,3,10,1,1,0,0,0,2,5,0,0,1,1,3,1,0,0,0,0,0,0,1,7,10,42
952d4422-3f03-46e6-9dbd-1bf0f54b7e3a,ALLIANCE > TISSUE DIRECTORY,"Oncology Clinical Trials Office, University of Oxford",0,0,0,0,0,1,0,1,7,0,0,0,1,0,0,0,0,0,0,1,10,1,1,0,0,0,0,1,0,1,0,4,10,1,0,0,0,0,1,5,0,0,1,1,3,1,0,0,0,0,0,0,1,7,9,42
95475a1f-1623-4bfa-9821-1159d4dbcc8e,ALLIANCE > CPRD,Mental Health Dataset (MHDS) for CPRD GOLD,0,0,0,0,0,1,0,1,7,0,0,0,1,1,1,0,0,0,0,3,10,1,1,0,1,1,1,1,0,1,1,8,10,1,0,1,1,0,3,5,1,0,1,2,3,0,0,1,0,1,0,1,3,7,20,42
96d29a1d-9566-4793-8dbb-351fbe2eb790,ALLIANCE > CPRD,Pregnancy Register for CPRD GOLD,0,0,0,0,0,1,0,1,7,0,0,0,1,1,1,0,0,0,1,4,10,1,0,0,1,1,1,1,0,1,1,7,10,1,0,1,1,0,3,5,1,0,1,2,3,1,0,0,0,0,0,1,2,7,19,42
979d600f-f541-4028-8576-a6e4603fc244,ALLIANCE > TISSUE DIRECTORY,The PEACE Study,0,0,0,0,0,1,0,1,7,0,0,0,1,1,0,0,0,0,0,2,10,1,1,0,0,0,0,1,0,0,0,3,10,1,0,0,0,0,1,5,0,0,1,1,3,1,0,0,0,0,0,0,1,7,9,42
97ddd990-f47a-40f5-9178-cbf742e4c613,HUBS > GUT REACTION,IBD Registry,0,0,1,0,0,1,0,2,7,0,0,1,0,1,0,1,0,0,0,3,10,0,1,0,1,0,1,1,0,1,0,5,10,1,0,1,1,0,3,5,1,0,1,2,3,1,0,0,0,0,0,0,1,7,16,42
97fa09e6-5ea5-41cd-baf8-20366db13a3f,NHS Digital,Mental Health Minimum Dataset v4 (Sensitive) Records,0,0,1,0,0,0,0,1,7,0,0,0,1,0,0,0,0,1,1,3,10,1,1,1,1,0,0,1,0,1,1,7,10,1,0,1,1,0,3,5,1,0,1,2,3,1,0,1,0,1,0,1,4,7,20,42
98a03f2b-1a67-4653-a4f5-f9db7262a94d,ALLIANCE > TISSUE DIRECTORY,Public Health England Seroepidemiology Unit,0,0,0,0,0,1,0,1,7,0,0,0,1,0,0,0,0,0,0,1,10,1,1,0,0,0,0,1,1,0,0,4,10,1,0,0,0,0,1,5,0,0,1,1,3,1,0,0,0,0,0,0,1,7,9,42
98babf8f-a557-410a-9075-640db283c9a3,ALLIANCE > SCOTLAND,GP Out of Hours,0,0,0,0,0,1,0,1,7,0,0,0,1,0,0,0,0,0,1,2,10,1,1,0,0,0,0,0,1,1,0,4,10,1,0,0,0,0,1,5,0,0,1,1,3,0,0,0,0,0,0,1,1,7,10,42
992c8fe6-f460-490c-b202-8d4d9c434425,ALLIANCE > CPRD,Quality of Life of Cancer Survivors in England: Pilot Patient Reported Outcomes Measures Survey (2011) for CPRD GOLD,0,1,0,0,0,1,0,2,7,0,0,0,1,1,1,0,0,0,0,3,10,1,1,0,1,1,1,1,0,1,1,8,10,1,0,1,1,0,3,5,1,0,1,2,3,0,0,0,1,0,0,1,2,7,20,42
992d45d6-c80e-474d-87ff-4503ee1210a2,ALLIANCE > DUNDEE,Tayside Microbiology: Tests,0,0,0,0,0,0,0,0,7,0,0,1,0,1,0,1,0,0,0,3,10,0,1,0,1,1,1,1,0,1,1,7,10,1,0,1,1,0,3,5,1,0,1,2,3,1,0,0,0,0,0,0,1,7,16,42
995c0f8d-f5ef-470a-8ffe-6bdb956bdbc0,ALLIANCE > SCOTLAND,Child Health Systems Programme - 4-5 year review,0,0,0,0,0,1,0,1,7,0,0,0,1,0,0,0,0,0,0,1,10,1,1,0,0,0,0,0,0,1,0,3,10,1,0,0,0,0,1,5,0,0,1,1,3,0,0,0,0,0,0,1,1,7,8,42
997a5bda-d6f2-46c7-8fe5-990ac4576ff6,HUBS > DISCOVER NOW,North West London COVID-19 Patient Level Situation Report (NWL COVID19 PLD SITREP),0,1,0,0,0,0,0,1,7,0,0,0,1,0,0,0,0,1,0,2,10,1,0,0,0,0,0,0,1,0,0,2,10,0,1,0,0,0,1,5,0,0,0,0,3,1,0,0,0,0,0,1,2,7,8,42
9a4ef776-6b4b-40cd-9c88-cbf1128780e9,ALLIANCE > HQIP,National Bowel Cancer Audit - clinical dataset,0,0,1,0,0,0,0,1,7,0,0,1,0,1,0,1,0,0,0,3,10,0,1,0,1,0,1,1,0,1,0,5,10,1,0,0,1,0,2,5,1,0,1,2,3,1,0,0,0,0,0,0,1,7,14,42
9a58219f-8cea-479c-bb5f-c68cae23136b,ALLIANCE > CPRD,Cancer Patient Experience Survey (CPES) for CPRD GOLD,0,0,0,0,0,1,0,1,7,0,0,0,1,1,1,0,0,0,0,3,10,1,1,0,1,1,1,1,0,1,1,8,10,1,0,1,1,0,3,5,1,0,1,2,3,0,0,0,0,0,0,1,1,7,18,42
9a85b69e-fd3e-4522-bc68-48024df0ea3e,ALLIANCE > ISARIC 4C,COVID-19 Clinical Information Network (CO-CIN),0,0,0,0,0,0,0,0,7,0,0,0,1,0,0,0,0,0,0,1,10,1,1,0,0,0,0,0,0,1,0,3,10,0,0,0,0,0,0,5,0,0,1,1,3,0,0,1,0,1,0,1,3,7,8,42
9b7f7994-0b9c-4809-b67d-45ae1f04ec5c,NHS Digital,Mental Health Services Data Set - Currencies,0,0,1,0,0,0,0,1,7,0,0,0,1,0,0,0,0,1,1,3,10,1,1,1,1,0,0,1,0,1,1,7,10,1,0,1,1,0,3,5,1,0,1,2,3,1,0,0,0,0,0,0,1,7,17,42
9bc66d1b-68a2-4d4e-a54a-cc3842ff95c7,ALLIANCE > CPRD,HES Patient Reported Outcomes Measures (PROMs) data for CPRD GOLD,0,0,0,0,0,1,0,1,7,0,0,0,1,1,1,0,0,0,0,3,10,1,1,0,1,0,0,1,0,1,0,5,10,1,0,0,1,0,2,5,1,0,1,2,3,0,0,1,0,0,0,1,2,7,15,42
9beca627-12cd-4231-8638-93cf0bdfa413,ALLIANCE > HQIP,National Asthma and COPD Audit Programme (NACAP):COPD and adult asthma secondary care organisational dataset,0,1,0,0,0,1,0,2,7,0,0,1,0,1,0,1,0,0,0,3,10,0,1,0,1,0,1,1,0,1,0,5,10,1,0,1,1,0,3,5,1,0,1,2,3,1,0,0,0,0,0,0,1,7,16,42
9bfcf24b-5b13-4997-9062-6c58583e69cd,ALLIANCE > NIHR BIORESOURCE,Sample holding,0,0,0,0,0,1,0,1,7,0,0,0,1,0,0,0,0,1,1,3,10,1,1,0,0,0,0,1,1,1,0,5,10,1,1,0,0,0,2,5,0,0,1,1,3,1,0,0,0,0,0,1,2,7,14,42
9c07be99-54a1-4a23-8de2-492e8dfea55a,ALLIANCE > ALSPAC,Avon Longitudinal Study of Parents and Children,0,0,0,0,0,1,0,1,7,0,0,0,1,0,0,0,0,1,1,3,10,1,1,0,0,0,0,1,1,1,0,5,10,1,1,0,0,0,2,5,0,0,1,1,3,1,0,0,0,0,0,0,1,7,13,42
9c0f13ca-5831-4d9b-860a-7d856be7a9f1,ALLIANCE > HQIP,Falls and Fragility Fracture Audit Programme National Hip Database clinical dataset,0,1,0,0,0,1,0,2,7,0,0,1,0,1,0,1,0,0,0,3,10,0,1,0,1,0,1,1,0,1,0,5,10,1,0,0,1,0,2,5,1,0,1,2,3,1,0,0,0,0,0,0,1,7,15,42
9cb10184-7459-4ca5-ac30-d2364e70821d,ALLIANCE > TISSUE DIRECTORY,Tissue Access for Patient Benefit (TAPb),0,0,0,0,0,1,0,1,7,0,0,0,1,1,0,0,0,0,0,2,10,1,1,0,0,0,0,1,0,1,0,4,10,1,0,0,0,0,1,5,0,0,1,1,3,1,0,0,0,0,0,0,1,7,10,42
9ccfde56-dd13-4606-a6c1-1e797d3b8d82,ALLIANCE > NIHR BIORESOURCE,Full Blood Counts,0,0,0,0,0,1,0,1,7,0,0,1,0,1,0,1,0,0,0,3,10,0,1,0,1,0,1,1,0,1,0,5,10,1,0,0,1,0,2,5,1,0,1,2,3,1,0,0,0,0,0,0,1,7,14,42
9e3c804f-ecf8-425d-a0c3-6f9fa221bda7,ALLIANCE > Public Health Scotland,SICSAG Daily (Scottish Intensive Care Audit Group),0,0,0,0,0,1,0,1,7,0,0,1,0,1,0,1,0,0,0,3,10,0,1,0,1,1,1,1,0,1,0,6,10,1,0,1,1,0,3,5,1,0,1,2,3,1,0,0,0,1,0,1,3,7,18,42
9e798632-442a-427b-8d0e-456f754d28dc,HDR UK,HDR UK Papers & Preprints,0,0,0,0,0,1,0,1,7,0,0,0,1,0,0,0,0,0,0,1,10,1,0,0,0,0,0,0,1,0,0,2,10,1,1,0,0,0,2,5,0,0,1,1,3,1,0,0,0,0,0,0,1,7,8,42
9e8982cb-6e2b-4c6e-b9d5-80a3794eb1dc,ALLIANCE > TISSUE DIRECTORY,POUT-T,0,0,0,0,0,1,0,1,7,0,0,0,1,0,0,0,0,0,0,1,10,1,1,0,0,0,0,1,0,1,0,4,10,1,0,0,0,0,1,5,0,0,1,1,3,1,0,0,0,0,0,0,1,7,9,42
9f34263d-ea74-4ddf-84df-b8dedd4baf6d,OTHER > Office for National Statistics,Death registration data - Provisional Monthly Extracts,0,0,0,0,0,0,0,0,7,0,0,0,1,0,0,1,0,1,0,3,10,1,1,0,0,0,1,1,0,1,0,5,10,0,0,0,0,0,0,5,1,0,1,2,3,1,0,0,0,0,0,0,1,7,11,42
9f45db59-b3c9-4c33-85bf-25c1b5242903,ALLIANCE > TISSUE DIRECTORY,MDSBio,0,0,0,0,0,1,0,1,7,0,0,0,1,0,0,0,0,0,0,1,10,1,1,0,0,0,0,1,0,0,0,3,10,1,0,0,0,0,1,5,0,0,1,1,3,1,0,0,0,0,0,0,1,7,8,42
a021f150-41e6-48c3-807c-a0cefa4cb2c2,ALLIANCE > NHS Scotland,NHS Scotland General Practice (GP) Contact Data - Subset,0,0,0,0,0,1,0,1,7,0,0,1,0,1,0,1,0,0,0,3,10,0,1,0,1,1,1,1,0,1,0,6,10,1,0,1,1,0,3,5,1,0,1,2,3,1,0,0,0,0,0,0,1,7,16,42
a05443cd-e292-4b5f-b1f1-95718e300d46,ALLIANCE > HQIP,National Early Inflammatory Arthritis Audit - patient survey,0,0,0,0,0,1,0,1,7,0,0,1,0,1,0,1,0,0,0,3,10,0,1,0,1,0,1,1,0,1,0,5,10,1,0,0,1,0,2,5,1,0,1,2,3,1,0,0,0,0,0,0,1,7,14,42
a0dad23c-c02d-4347-92ef-0019fa59eb3e,ALLIANCE > CPRD,Cancer registration data for CPRD GOLD,0,0,0,0,0,1,0,1,7,0,0,0,1,1,1,0,0,0,0,3,10,1,1,0,1,1,1,1,0,1,1,8,10,1,1,1,1,0,4,5,1,0,1,2,3,0,0,0,0,1,0,1,2,7,20,42
a0e0c0c2-072a-47ac-9252-e27b37ac024f,NIHR Health Informatics Collaborative Renal Transplantation Theme,HIC Transplantation,0,0,1,0,0,1,0,2,7,0,1,0,1,0,0,0,0,1,1,4,10,1,1,1,1,1,0,0,1,1,0,7,10,1,1,0,0,0,2,5,0,0,1,1,3,1,0,1,0,1,0,1,4,7,20,42
a1a67182-e81b-4144-ac51-92a86f277eb2,NHS Digital,Mental Health Minimum Dataset v4.1 (Non-Sensitive) Events,0,0,1,0,0,0,0,1,7,0,0,0,1,0,0,0,0,1,1,3,10,1,1,1,1,0,0,1,0,1,1,7,10,1,0,1,1,0,3,5,1,0,1,2,3,1,0,1,0,1,0,1,4,7,20,42
a1f9315e-8561-4e7b-b1a7-1276bdeca14d,ALLIANCE > TISSUE DIRECTORY,Cam-UroOnc Biorepository,0,0,0,0,0,1,0,1,7,0,0,0,1,0,0,0,0,0,0,1,10,1,1,0,0,0,0,1,0,1,0,4,10,1,0,0,0,0,1,5,0,0,1,1,3,1,0,0,0,0,0,0,1,7,9,42
a2d94442-91c1-4626-b28f-700eb436a4c1,ALLIANCE > TISSUE DIRECTORY,ICON9 Trial,0,0,0,0,0,1,0,1,7,0,0,0,1,0,0,0,0,0,0,1,10,1,1,0,0,0,0,1,0,1,0,4,10,1,0,0,0,0,1,5,0,0,1,1,3,1,0,0,0,0,0,0,1,7,9,42
a3b9cfd3-abd1-4d18-99cc-360cd9d543c2,ALLIANCE > SCOTLAND,ECOSS (-/+VE tested patients only),0,0,0,0,0,0,0,0,7,0,0,0,1,0,0,1,0,0,1,3,10,0,1,0,0,0,1,1,0,1,0,4,10,0,0,0,0,0,0,5,0,0,1,1,3,1,0,1,0,1,0,1,4,7,12,42
a429e699-4650-4feb-9392-f24aa3a3b7b6,ALLIANCE > BARTS,Freetext Dataset,0,0,0,0,0,1,0,1,7,0,0,1,0,1,0,1,0,0,0,3,10,0,1,0,1,1,1,1,0,1,1,7,10,1,0,1,1,0,3,5,1,0,1,2,3,1,0,0,0,0,0,0,1,7,17,42
a49a1145-4334-4c2a-81cb-90155e8f05c6,ALLIANCE > TISSUE DIRECTORY,Sheffield Brain Tissue Bank (SBTB),0,0,0,0,0,1,0,1,7,0,0,0,1,0,0,0,0,0,0,1,10,1,1,0,0,0,0,1,1,1,0,5,10,1,1,0,0,0,2,5,0,0,1,1,3,1,0,0,0,0,0,0,1,7,11,42
a617a37d-1813-49ad-8282-38169981a095,ALLIANCE > TISSUE DIRECTORY,plasmaMATCH,0,0,0,0,0,1,0,1,7,0,0,0,1,0,0,0,0,0,0,1,10,1,1,0,0,0,0,1,1,1,0,5,10,1,0,0,0,0,1,5,0,0,1,1,3,1,0,0,0,0,0,0,1,7,10,42
a675ac5e-ecc2-4899-9c3c-65c2f36432c5,ALLIANCE > BARTS,Community Services Dataset,0,0,0,0,0,1,0,1,7,0,0,1,0,1,0,1,0,0,0,3,10,0,1,0,1,1,1,1,0,1,1,7,10,1,0,1,1,0,3,5,1,0,1,2,3,1,0,0,0,0,0,0,1,7,17,42
a6fb087d-1a90-4db0-9fcf-323c5b3cce51,ALLIANCE > TISSUE DIRECTORY,UK primary Sjogren's syndrome Registry,0,0,0,0,0,1,0,1,7,0,0,0,1,0,0,0,0,0,0,1,10,1,1,0,0,0,0,1,1,1,0,5,10,1,0,0,0,0,1,5,0,0,1,1,3,1,0,0,0,0,0,0,1,7,10,42
a7209348-c011-44d0-9c4f-35a2014c2542,ALLIANCE > TISSUE DIRECTORY,Central England Haemato-oncology and oncology Research Biobank (CEHRB),0,0,0,0,0,1,0,1,7,0,0,0,1,0,0,0,0,0,0,1,10,1,1,0,0,0,0,1,1,1,0,5,10,1,0,0,0,0,1,5,0,0,1,1,3,1,0,0,0,0,0,0,1,7,10,42
a74f72ad-bf70-42e4-8933-069c7b53c7f9,Oxford University Hospitals NHS Foundation Trust,LIMS,0,0,0,0,0,1,0,1,7,0,0,1,0,1,0,1,0,0,0,3,10,0,1,0,1,1,1,1,0,1,1,7,10,1,0,1,1,0,3,5,1,0,1,2,3,1,0,0,0,0,0,0,1,7,17,42
a772b8dd-cb93-4f27-a349-329992e0b212,ALLIANCE > CPRD,Quality of Life of Colorectal Cancer Survivors in England: Patient Reported Outcome Measures Survey for CPRD Aurum,0,1,0,0,0,1,0,2,7,0,0,0,1,1,1,0,0,0,0,3,10,1,1,0,1,1,1,1,0,1,1,8,10,1,0,1,1,0,3,5,1,0,1,2,3,1,0,0,1,0,0,1,3,7,21,42
a895be78-f41c-40b8-b2fa-678a071a6427,ALLIANCE > HQIP,National Asthma and COPD Audit Programme (NACAP): primary care workstream resources,0,1,0,0,0,1,0,2,7,0,0,1,0,1,0,1,0,0,0,3,10,0,1,0,1,0,1,1,0,1,0,5,10,1,0,0,1,0,2,5,1,0,1,2,3,1,0,0,0,0,0,0,1,7,15,42
aa019da2-0f2f-493c-95e8-7263ee735f46,NHS Digital,Mental Health Minimum Dataset v3_3.5 (Non-Sensitive),0,0,1,0,0,0,0,1,7,0,0,0,1,0,0,0,0,1,1,3,10,1,1,1,1,0,0,1,0,1,1,7,10,1,0,1,1,0,3,5,1,0,1,2,3,1,0,1,0,1,0,1,4,7,20,42
aa8c53e8-f91f-41f7-9522-7e2462a9a84b,ALLIANCE > CPRD,HES Diagnostic Imaging Dataset for CPRD GOLD,0,0,0,0,0,1,0,1,7,0,0,0,1,1,1,0,0,0,0,3,10,1,1,0,0,0,0,1,1,1,0,5,10,1,0,0,1,0,2,5,0,0,1,1,3,0,0,1,0,0,0,1,2,7,14,42
acafb160-b18a-436e-90f1-dc4530a90267,NHS Digital,Mental Health Minimum Data Set,0,0,1,0,0,0,0,1,7,0,0,0,1,0,0,0,0,1,1,3,10,1,1,1,1,0,0,1,0,1,1,7,10,1,0,1,1,0,3,5,1,0,1,2,3,0,0,1,0,0,0,1,2,7,18,42
ace79a9e-1552-4287-9f6e-9d01f628252b,ALLIANCE > TISSUE DIRECTORY,REQUITE,0,0,0,0,0,1,0,1,7,0,0,0,1,0,0,0,0,0,0,1,10,1,1,0,0,0,0,1,0,1,0,4,10,1,0,0,0,0,1,5,0,0,1,1,3,1,0,0,0,0,0,0,1,7,9,42
ad5c7693-983e-4f32-a979-9ab550f2084a,ALLIANCE > TISSUE DIRECTORY,Cardiff University Biobank,0,0,0,0,0,1,0,1,7,0,0,0,1,0,0,0,0,0,0,1,10,1,1,0,0,0,0,1,0,1,0,4,10,1,0,0,0,0,1,5,0,0,1,1,3,1,0,0,0,0,0,0,1,7,9,42
ae4b8371-d037-46e8-bdcd-bf3de08ef38e,HUBS > BREATHE,Optimum Patient Care Research Database,0,0,0,0,0,1,0,1,7,0,0,0,1,1,0,0,0,0,0,2,10,1,1,0,1,0,0,0,1,0,0,4,10,1,0,0,0,0,1,5,0,0,1,1,3,1,0,0,0,0,0,0,1,7,10,42
ae4f0589-8679-48a1-ad04-2324a5001869,ALLIANCE > TISSUE DIRECTORY,Cambridge Blood and Stem Cell Biobank,0,0,0,0,0,1,0,1,7,0,0,0,1,0,0,0,0,0,0,1,10,1,1,0,0,0,0,1,0,1,0,4,10,1,0,0,0,0,1,5,0,0,1,1,3,1,0,0,0,0,0,0,1,7,9,42
