id,publisher,title,"A: Summary, identifier","A: Summary, title","A: Summary, abstract","A: Summary, publisher","A: Summary, contactPoint","A: Summary, accessRights","A: Summary, group","A: Summary, filled_attributes","A: Summary, total_attributes","B: Business, description","B: Business, releaseDate","B: Business, accessRequestCost","B: Business, accessRequestDuration","B: Business, dataController","B: Business, dataProcessor","B: Business, license","B: Business, usageRestriction","B: Business, derivedDatasets","B: Business, linkedDataset","B: Business, filled_attributes","B: Business, total_attributes","C: Coverage & Detail, geographicCoverage","C: Coverage & Detail, periodicity","C: Coverage & Detail, datasetEndDate","C: Coverage & Detail, datasetStartDate","C: Coverage & Detail, jurisdiction","C: Coverage & Detail, populationType","C: Coverage & Detail, statisticalPopulation","C: Coverage & Detail, ageBand","C: Coverage & Detail, physicalSampleAvailability","C: Coverage & Detail, keywords","C: Coverage & Detail, filled_attributes","C: Coverage & Detail, total_attributes","D: Format & Structure, conformsTo","D: Format & Structure, controlledVocabulary","D: Format & Structure, language","D: Format & Structure, format","D: Format & Structure, fileSize","D: Format & Structure, filled_attributes","D: Format & Structure, total_attributes","E: Attribution, creator","E: Attribution, citations","E: Attribution, doi","E: Attribution, filled_attributes","E: Attribution, total_attributes","F: Technical Metadata, dataClassesCount","F: Technical Metadata, tableName","F: Technical Metadata, tableDescription","F: Technical Metadata, columnName","F: Technical Metadata, columnDescription","F: Technical Metadata, dataType","F: Technical Metadata, sensitive","F: Technical Metadata, filled_attributes","F: Technical Metadata, total_attributes",filled_attributes,total_attributes
a895be78-f41c-40b8-b2fa-678a071a6427,ALLIANCE > HQIP,National Asthma and COPD Audit Programme (NACAP): primary care workstream resources,1,1,1,1,1,1,1,7,7,1,0,0,0,0,0,0,0,0,0,1,10,0,0,0,0,1,0,0,0,0,1,2,10,0,0,1,0,0,1,5,0,0,0,0,3,0,0,0,0,0,0,0,0,7,11,42
a8a6941a-080e-452a-badc-91c40841b4f3,ALLIANCE > SAIL,Emergency Department Data Set,1,1,1,1,1,1,1,7,7,1,1,1,1,1,1,1,0,1,1,9,10,1,1,0,1,1,1,1,1,1,1,9,10,1,1,1,1,1,5,5,1,0,1,2,3,1,1,1,1,1,1,0,6,7,38,42
aa019da2-0f2f-493c-95e8-7263ee735f46,NHS Digital,Mental Health Minimum Dataset v3_3.5 (Non-Sensitive),1,1,1,1,1,1,1,7,7,1,0,1,1,1,1,1,0,1,1,8,10,1,1,1,1,1,1,0,0,0,0,6,10,0,0,0,0,0,0,5,0,0,0,0,3,1,1,1,1,1,1,0,6,7,27,42
aa8c53e8-f91f-41f7-9522-7e2462a9a84b,ALLIANCE > CPRD,HES Diagnostic Imaging Dataset for CPRD GOLD,1,1,1,1,1,1,1,7,7,1,0,1,1,1,1,1,0,0,0,6,10,1,1,0,1,1,1,0,1,0,1,7,10,1,0,1,0,0,2,5,1,0,0,1,3,1,1,1,1,1,1,0,6,7,29,42
ac40cb93-ba18-4faf-a017-433500c83bb1,University of Dundee Health Informatics Centre,NHS Tayside and Fife Haematology (Lab Data Restructured),1,1,1,1,1,1,1,7,7,0,0,0,0,0,0,0,0,0,0,0,10,0,0,0,0,0,0,0,0,0,0,0,10,0,0,0,0,0,0,5,0,0,0,0,3,0,0,0,0,0,0,0,0,7,7,42
acafb160-b18a-436e-90f1-dc4530a90267,NHS Digital,Mental Health Minimum Data Set,1,1,1,1,1,1,1,7,7,1,0,1,1,1,1,1,0,1,1,8,10,1,0,1,1,1,1,0,0,0,0,5,10,0,0,0,0,0,0,5,0,0,0,0,3,1,1,1,1,1,1,0,6,7,26,42
ace79a9e-1552-4287-9f6e-9d01f628252b,ALLIANCE > TISSUE DIRECTORY,REQUITE,1,1,1,1,1,1,1,7,7,1,0,1,1,1,1,1,0,1,1,8,10,1,1,0,1,1,1,0,1,1,1,8,10,0,0,1,1,1,3,5,1,1,1,3,3,0,0,0,0,0,0,0,0,7,29,42
ad5c7693-983e-4f32-a979-9ab550f2084a,ALLIANCE > TISSUE DIRECTORY,Cardiff University Biobank,1,1,1,1,1,1,1,7,7,1,1,1,1,1,1,1,0,1,1,9,10,1,1,0,1,1,1,0,1,1,1,8,10,0,0,1,1,1,3,5,1,1,1,3,3,0,0,0,0,0,0,0,0,7,30,42
ade4cf22-2dd0-485c-9ef1-955585aeed6f,ALLIANCE > SAIL,National Exercise Referral Scheme,1,1,1,1,1,1,1,7,7,1,1,1,1,1,1,1,0,1,1,9,10,1,1,0,1,1,1,1,1,1,1,9,10,0,0,1,1,1,3,5,1,0,1,2,3,0,0,0,0,0,0,0,0,7,30,42
ae4b8371-d037-46e8-bdcd-bf3de08ef38e,HUBS > BREATHE,Optimum Patient Care Research Database,1,1,1,1,1,1,1,7,7,1,0,1,1,0,0,1,0,0,0,4,10,1,0,0,0,1,1,1,1,1,1,7,10,0,0,1,1,0,2,5,1,0,0,1,3,0,0,0,0,0,0,0,0,7,21,42
ae4f0589-8679-48a1-ad04-2324a5001869,ALLIANCE > TISSUE DIRECTORY,Cambridge Blood and Stem Cell Biobank,1,1,1,1,1,1,1,7,7,1,0,1,1,1,1,1,0,1,1,8,10,1,1,0,1,1,1,0,1,1,1,8,10,0,0,1,1,1,3,5,1,1,1,3,3,0,0,0,0,0,0,0,0,7,29,42
aeb2f1ea-c914-4b30-94c8-9fd3eb51b288,ALLIANCE > HQIP,National Audit of Care at the End of Life - Quality Survey,1,1,1,1,1,1,1,7,7,1,0,0,0,0,0,0,0,0,0,1,10,0,0,0,0,1,0,0,0,0,1,2,10,0,0,1,0,0,1,5,0,0,0,0,3,0,0,0,0,0,0,0,0,7,11,42
af70ba31-8e5d-4174-88fb-b90cadf10845,Cystic Fibrosis Trust,CFQ-R,1,1,1,1,1,1,1,7,7,1,1,1,1,1,1,1,0,1,1,9,10,1,1,0,1,1,1,1,1,1,1,9,10,1,1,1,1,1,5,5,1,1,1,3,3,1,1,1,1,1,1,0,6,7,39,42
b0886a0c-7ddc-4c2b-a499-afd7262fbe56,ALLIANCE > TISSUE DIRECTORY,RAPPER,1,1,1,1,1,1,1,7,7,1,1,1,1,1,1,1,0,1,1,9,10,1,1,0,1,1,1,0,1,1,1,8,10,0,0,1,1,1,3,5,1,1,1,3,3,0,0,0,0,0,0,0,0,7,30,42
b0a8085e-8cf0-45ee-b4a6-12a4a545ca70,ALLIANCE > GENOMICS ENGLAND,GENOMICS ENGLAND 100K RARE DISEASE & COMMON,1,1,1,1,1,1,1,7,7,1,1,1,1,1,1,1,0,1,1,9,10,1,1,1,1,1,1,1,1,1,1,10,10,1,1,1,1,1,5,5,1,1,1,3,3,1,1,1,1,1,1,0,6,7,40,42
b36202ad-7652-460c-8389-baa1a1c1ac46,ALLIANCE > TISSUE DIRECTORY,York Tissue Bank,1,1,1,1,1,1,1,7,7,1,1,1,1,1,1,1,0,1,1,9,10,1,1,0,1,1,1,0,1,1,1,8,10,0,0,1,1,1,3,5,1,1,1,3,3,0,0,0,0,0,0,0,0,7,30,42
b3a10154-a409-491a-92fb-e7fac47ccd91,ALLIANCE > TISSUE DIRECTORY,HCV Research UK,1,1,1,1,1,1,1,7,7,1,0,1,1,1,1,1,0,1,1,8,10,1,1,0,1,1,1,0,1,1,1,8,10,0,0,1,1,1,3,5,1,1,1,3,3,0,0,0,0,0,0,0,0,7,29,42
b40777a2-468b-4b45-8b7d-2f62f912e950,NIHR Health Informatics Collaborative Critical Care Theme,HIC ICU 8.3.2,1,1,1,1,1,1,1,7,7,1,1,1,1,1,1,1,0,1,1,9,10,1,1,1,1,1,1,1,1,1,1,10,10,1,1,1,1,1,5,5,1,1,1,3,3,1,1,1,1,1,1,0,6,7,40,42
b41bb360-f2ed-49f0-a45b-b2fb05321975,ALLIANCE > BARTS,CDE Surginet Documentation,1,1,1,1,1,1,1,7,7,0,0,0,0,0,0,0,0,0,0,0,10,0,0,0,0,0,0,0,0,0,0,0,10,0,0,0,0,0,0,5,0,0,0,0,3,0,0,0,0,0,0,0,0,7,7,42
b4f6a5c2-e652-4972-9d06-510e9a469dfe,ALLIANCE > CPRD,Systemic Anti-Cancer Treatment (SACT) data for CPRD Aurum,1,1,1,1,1,1,1,7,7,1,0,1,1,0,1,1,0,0,0,5,10,1,1,0,0,0,0,0,0,0,0,2,10,0,0,0,0,0,0,5,0,0,0,0,3,1,1,1,1,1,1,0,6,7,20,42
b53f716d-a5c3-4ad8-a2aa-cae09c12ac18,NHS Digital,Mental Health Minimum Dataset v4.1 (Non-Sensitive) Episodes,1,1,1,1,1,1,1,7,7,0,0,1,1,1,1,1,0,1,1,7,10,1,1,1,1,1,1,0,0,0,0,6,10,0,0,0,0,0,0,5,0,0,0,0,3,1,1,1,1,1,1,0,6,7,26,42
b717d41e-9202-40ed-be1a-882ec0c47761,ALLIANCE > TISSUE DIRECTORY,MRC Brain Banks Network,1,1,1,1,1,1,1,7,7,1,0,1,1,1,1,1,0,1,1,8,10,1,1,0,1,1,1,0,1,1,1,8,10,0,0,1,1,1,3,5,1,1,1,3,3,0,0,0,0,0,0,0,0,7,29,42
b730442a-72f3-4b0d-8ad3-4bdba046df7a,ALLIANCE > TISSUE DIRECTORY,Tissue Solutions Ltd,1,1,1,1,1,1,1,7,7,1,0,1,1,1,1,1,0,1,1,8,10,1,1,1,1,1,1,0,1,1,0,8,10,0,0,1,1,1,3,5,1,1,1,3,3,0,0,0,0,0,0,0,0,7,29,42
b796b821-97cf-4aa1-bbc7-53e3c1fbc33f,ALLIANCE > TISSUE DIRECTORY,TRICON8,1,1,1,1,1,1,1,7,7,1,1,1,1,1,1,1,0,1,1,9,10,1,1,0,1,1,1,0,1,1,1,8,10,0,0,1,1,1,3,5,1,1,1,3,3,0,0,0,0,0,0,0,0,7,30,42
ba071b0b-5ef4-457b-b194-3a69c2c71a06,NHS Digital,Mental Health Minimum Dataset v4 (Non-Sensitive) Events,1,1,1,1,1,1,1,7,7,1,0,1,1,1,1,1,0,1,1,8,10,1,1,1,1,1,1,0,0,0,0,6,10,0,0,0,0,0,0,5,0,0,0,0,3,1,1,1,1,1,1,0,6,7,27,42
ba971a73-9813-4aa9-a413-5f103ec1b6ca,University of Dundee Health Informatics Centre,Tayside Pathology,1,1,1,1,1,1,1,7,7,0,0,0,0,0,0,0,0,0,0,0,10,0,0,0,0,0,0,0,0,0,0,0,10,0,0,0,0,0,0,5,0,0,0,0,3,0,0,0,0,0,0,0,0,7,7,42
bb9b1a6b-e8e3-410e-85cc-61bde7a9bc7b,ALLIANCE > SAIL,Patient Episode Dataset for Wales,1,1,1,1,1,1,1,7,7,1,1,1,1,1,1,1,0,1,1,9,10,1,1,0,1,1,1,1,1,1,1,9,10,1,1,1,1,1,5,5,1,0,1,2,3,1,1,1,1,1,1,0,6,7,38,42
bbb3e017-890e-466b-82f0-475ec103f108,ALLIANCE > SAIL,Substance Misuse Dataset,1,1,1,1,1,1,1,7,7,1,1,1,1,1,1,1,0,1,1,9,10,1,1,0,1,1,1,1,1,1,1,9,10,1,1,1,1,1,5,5,1,0,1,2,3,1,1,1,1,1,1,0,6,7,38,42
bc2a13c8-fd0f-495e-a224-88dfb12a4953,ALLIANCE > SAIL,National Survey for Wales,1,1,1,1,1,1,1,7,7,1,1,1,1,1,1,1,0,1,1,9,10,1,1,0,1,1,1,1,1,1,1,9,10,1,1,1,1,1,5,5,1,0,1,2,3,0,0,0,0,0,0,0,0,7,32,42
bc6ae5bc-7175-49e2-b093-337dde427736,ALLIANCE > CPRD,Patient postcode linked deprivation measures for CPRD GOLD,1,1,1,1,1,1,1,7,7,1,0,1,1,1,1,1,0,0,0,6,10,1,1,0,0,0,0,0,0,0,0,2,10,0,0,0,0,0,0,5,0,0,0,0,3,1,1,1,1,1,1,0,6,7,21,42
bcfdc597-1bf0-41c2-8b68-779f9a115f83,ALLIANCE > TISSUE DIRECTORY,Wales Cancer Bank,1,1,1,1,1,1,1,7,7,1,0,1,1,1,1,1,0,1,1,8,10,1,1,0,1,1,1,0,1,1,1,8,10,0,0,1,1,1,3,5,1,1,1,3,3,0,0,0,0,0,0,0,0,7,29,42
bdc17b2c-8b0f-4959-ab9b-e2de32d8a5f9,NHS Digital,Mental Health & Learning Disabilities Dataset v 1 (Sensitive) Events,1,1,1,1,1,1,1,7,7,1,0,1,1,1,1,1,0,1,1,8,10,1,1,1,1,1,1,0,0,0,0,6,10,0,0,0,0,0,0,5,0,0,0,0,3,1,1,1,1,1,1,0,6,7,27,42
bdcbbb2b-df99-4ae7-b36e-f266cfe10ed3,ALLIANCE > CPRD,Mother-Baby Link for CPRD GOLD,1,1,1,1,1,1,1,7,7,1,1,1,1,1,1,1,0,0,1,8,10,1,1,0,0,0,0,0,0,0,0,2,10,0,0,0,0,0,0,5,0,0,0,0,3,1,1,1,1,1,1,0,6,7,23,42
bddcc89d-028f-48a5-b568-7dccd574563b,ALLIANCE > HQIP,National Joint Registry - Revision Shoulder Replacement dataset,1,1,1,1,1,1,1,7,7,1,0,0,0,0,0,0,0,0,0,1,10,0,0,0,0,1,0,0,0,0,1,2,10,0,0,1,0,0,1,5,0,0,0,0,3,0,0,0,0,0,0,0,0,7,11,42
be170751-3ab2-4cb6-a59f-d5d5867e0bfd,ALLIANCE > SCOTLAND,Unscheduled Care Datamart,1,1,1,1,1,1,1,7,7,1,0,1,1,1,1,1,0,0,0,6,10,1,1,0,1,1,1,1,1,0,1,8,10,0,0,1,0,0,1,5,1,0,0,1,3,1,1,1,1,1,1,0,6,7,29,42
be22a45f-ffc0-41cc-89f6-57f2733672e5,COG-UK,COG-UK Viral Genome Sequences,1,1,1,1,1,1,1,7,7,1,1,1,1,1,1,1,0,1,1,9,10,1,1,1,1,1,1,1,1,1,1,10,10,1,1,1,1,1,5,5,1,1,1,3,3,1,1,1,1,1,1,0,6,7,40,42
bf83ada4-b72e-4789-b177-12a53aa763ea,Oxford University Hospitals NHS Foundation Trust,TheatreEvents,1,1,1,1,1,1,1,7,7,0,0,0,0,0,0,0,0,0,0,0,10,0,0,0,0,0,0,0,0,0,0,0,10,0,0,0,0,0,0,5,0,0,0,0,3,0,0,0,0,0,0,0,0,7,7,42
bfbf7741-65d1-47e3-92e2-bcf50e8c0c20,NHS Digital,Civil Registration - Deaths,1,1,1,1,1,1,1,7,7,1,0,0,1,1,1,1,0,1,1,7,10,1,0,1,1,1,1,0,0,0,0,5,10,0,0,0,0,0,0,5,0,0,0,0,3,1,1,1,1,1,1,0,6,7,25,42
c00f43de-5b36-4db8-80ec-66d61b216dc5,University of Dundee Health Informatics Centre,NHS Tayside and Fife Immunology (Extractable),1,1,1,1,1,1,1,7,7,0,0,0,0,0,0,0,0,0,0,0,10,0,0,0,0,0,0,0,0,0,0,0,10,0,0,0,0,0,0,5,0,0,0,0,3,0,0,0,0,0,0,0,0,7,7,42
c080cd24-c86e-4df4-a2bf-5959b2217608,University of Dundee Health Informatics Centre,NHS Tayside and Fife Haematology Biochemistry (Lab Data Restructured),1,1,1,1,1,1,1,7,7,0,0,0,0,0,0,0,0,0,0,0,10,0,0,0,0,0,0,0,0,0,0,0,10,0,0,0,0,0,0,5,0,0,0,0,3,0,0,0,0,0,0,0,0,7,7,42
c10d6c3a-e405-4ee9-828f-02443c210879,ALLIANCE > TISSUE DIRECTORY,UCL Infection DNA Bank,1,1,1,1,1,1,1,7,7,1,1,1,1,1,1,1,0,1,1,9,10,1,1,0,1,1,1,0,1,1,1,8,10,0,0,1,1,1,3,5,1,1,1,3,3,0,0,0,0,0,0,0,0,7,30,42
c16605d7-6e6e-4461-bfab-107660e31427,HUBS > BREATHE,Vitamin D supplementation meta-analyses,1,1,1,1,1,1,1,7,7,1,0,0,0,0,0,0,0,0,0,1,10,0,0,0,0,1,0,0,0,0,1,2,10,0,0,1,0,0,1,5,1,0,0,1,3,0,0,0,0,0,0,0,0,7,12,42
c182a3b6-8eea-43ef-be18-6cd444f150dc,ALLIANCE > TISSUE DIRECTORY,STAMPEDE,1,1,1,1,1,1,1,7,7,1,0,1,1,1,1,1,0,1,1,8,10,1,1,0,1,1,1,0,1,1,1,8,10,0,0,1,1,1,3,5,1,1,1,3,3,0,0,0,0,0,0,0,0,7,29,42
c29c3fbe-700e-4f85-8943-5557c30c1dfa,ALLIANCE > TISSUE DIRECTORY,Arden Tissue Bank,1,1,1,1,1,1,1,7,7,1,1,1,1,1,1,1,0,1,1,9,10,1,1,0,1,1,1,0,1,1,1,8,10,1,0,1,1,1,4,5,1,1,1,3,3,0,0,0,0,0,0,0,0,7,31,42
c324246a-22d9-45d8-9a7a-a513078be2d1,ALLIANCE > LEICESTER,Genvasc Primary Care Data,1,1,1,1,1,1,1,7,7,1,0,0,0,0,0,0,0,0,0,1,10,0,0,0,0,1,0,0,0,0,1,2,10,0,1,1,0,0,2,5,0,0,0,0,3,0,0,0,0,0,0,0,0,7,12,42
c3d84dfa-fe3a-4b86-a0f5-efbe45aa93ad,ALLIANCE > HQIP,Sentinel Stroke National Audit Programme Acute Organisational survey dataset,1,1,1,1,1,1,1,7,7,1,0,0,0,0,0,0,0,0,0,1,10,0,0,0,0,1,0,0,0,0,1,2,10,0,0,1,0,0,1,5,0,0,0,0,3,0,0,0,0,0,0,0,0,7,11,42
c55b92d8-889d-435c-b0cb-2d9f7b432839,ALLIANCE > CPRD,HES Accident and Emergency data for CPRD GOLD,1,1,1,1,1,1,1,7,7,1,0,1,1,1,1,1,0,0,0,6,10,1,1,0,1,1,1,0,0,0,1,6,10,1,1,1,0,0,3,5,1,0,0,1,3,1,1,1,1,1,1,0,6,7,29,42
c577669a-a84f-493e-8164-3fe02f618561,ALLIANCE > CPRD,Death Registration data for CPRD Aurum,1,1,1,1,1,1,1,7,7,1,0,1,1,1,1,1,0,0,0,6,10,1,1,0,1,1,1,0,1,0,1,7,10,0,1,1,0,0,2,5,1,0,0,1,3,1,1,1,1,1,1,0,6,7,29,42
c5994fae-9c4a-47eb-ba42-85bd76e92879,ALLIANCE > HQIP,National Audit of Psychosis - Audit on Early Intervention in Psychosis services - contextual data,1,1,1,1,1,1,1,7,7,1,0,0,0,0,0,0,0,0,0,1,10,0,0,0,0,1,0,0,0,0,1,2,10,0,0,1,0,0,1,5,0,0,0,0,3,0,0,0,0,0,0,0,0,7,11,42
c6117afd-bc4d-404b-8d58-9d87db936b4c,ALLIANCE > CPRD,Practice postcode linked deprivation measures for CPRD GOLD,1,1,1,1,1,1,1,7,7,1,0,1,1,1,1,1,0,0,0,6,10,1,1,0,0,0,0,0,0,0,0,2,10,0,0,0,0,0,0,5,0,0,0,0,3,1,1,1,1,1,1,0,6,7,21,42
c6d6bbd3-74ed-46af-841d-ac5e05f4da41,ALLIANCE > TISSUE DIRECTORY,Barts CTU,1,1,1,1,1,1,1,7,7,1,0,1,1,1,1,1,0,1,1,8,10,1,1,0,1,1,1,0,1,1,1,8,10,0,0,1,1,1,3,5,1,1,1,3,3,0,0,0,0,0,0,0,0,7,29,42
c713773c-e961-400e-b44a-947002deb073,NHS Digital,Mental Health & Learning Disabilities Dataset v 1 (Non-Sensitive) Episodes,1,1,1,1,1,1,1,7,7,1,0,1,1,1,1,1,0,1,1,8,10,1,1,1,1,1,1,0,0,0,0,6,10,0,0,0,0,0,0,5,0,0,0,0,3,1,1,1,1,1,1,0,6,7,27,42
c7db2002-4fbd-4c46-8032-e53a73e08c16,ALLIANCE > CYSTIC FIBROSIS,NTM culture,1,1,1,1,1,1,1,7,7,1,1,1,1,1,1,1,0,1,1,9,10,1,1,0,1,1,1,1,1,1,1,9,10,1,1,1,0,1,4,5,1,1,1,3,3,1,1,1,1,1,1,0,6,7,38,42
c83d2206-3778-400b-9b26-27c7588af930,ALLIANCE > TISSUE DIRECTORY,RATHL Trial,1,1,1,1,1,1,1,7,7,1,0,1,1,1,1,1,0,1,1,8,10,1,1,0,1,1,1,0,1,1,1,8,10,1,1,1,1,1,5,5,1,1,1,3,3,0,0,0,0,0,0,0,0,7,31,42
c97b8058-a6a4-4c8d-92e1-6e9f4cddd301,NHS Digital,Mental Health Minimum Dataset v4.1 (Non-Sensitive) Records,1,1,1,1,1,1,1,7,7,1,0,1,1,1,1,1,0,1,1,8,10,1,1,1,1,1,1,0,0,0,0,6,10,0,0,0,0,0,0,5,0,0,0,0,3,1,1,1,1,1,1,0,6,7,27,42
cabb1db1-ee3e-42ce-a40b-468282e2011d,ALLIANCE > HQIP,National Audit of Care at the End of Life - case note review,1,1,1,1,1,1,1,7,7,1,0,0,0,0,0,0,0,0,0,1,10,0,0,0,0,1,0,0,0,0,1,2,10,0,0,1,0,0,1,5,0,0,0,0,3,0,0,0,0,0,0,0,0,7,11,42
cacfd200-8c88-433d-9693-9917d778880b,University of Bristol,Avon Longitudinal Study of Parents and Children,1,1,1,1,1,1,1,7,7,1,0,1,1,1,1,1,0,1,1,8,10,1,1,0,1,1,1,0,1,1,1,8,10,1,1,1,1,1,5,5,1,1,0,2,3,0,0,0,0,0,0,0,0,7,30,42
cbda5643-96b7-4914-b990-a872e693ff29,ALLIANCE > HQIP,National Early Inflammatory Arthritis Audit - organisational survey dataset,1,1,1,1,1,1,1,7,7,1,0,0,0,0,0,0,0,0,0,1,10,0,0,0,0,1,0,0,0,0,1,2,10,0,0,1,0,0,1,5,0,0,0,0,3,0,0,0,0,0,0,0,0,7,11,42
cc383a3f-1c47-4b7d-99cf-be8ee0afe401,NHS Digital,Mental Health Minimum Dataset v4.1 (Sensitive) Records,1,1,1,1,1,1,1,7,7,1,0,1,1,1,1,1,0,1,1,8,10,1,1,1,1,1,1,0,0,0,0,6,10,0,0,0,0,0,0,5,0,0,0,0,3,1,1,1,1,1,1,0,6,7,27,42
cc3e20da-aca5-471d-a4bb-38e13f350f10,ALLIANCE > CPRD,HES Admitted Patient Care data for CPRD Aurum,1,1,1,1,1,1,1,7,7,1,0,1,1,1,1,1,0,0,0,6,10,1,1,0,1,1,1,0,1,0,1,7,10,1,1,1,0,0,3,5,1,0,0,1,3,1,1,1,1,1,1,0,6,7,30,42
cd051ddc-b383-4583-aeca-b2e1fe5b17e3,ALLIANCE > SCOTLAND,National Records of Scotland (NRS) - Births Data,1,1,1,1,1,1,1,7,7,1,0,1,1,1,1,1,0,0,0,6,10,1,1,0,1,1,1,1,1,0,1,8,10,0,0,1,0,0,1,5,1,1,0,2,3,0,0,0,0,0,0,0,0,7,24,42
cd452690-b0f7-4e9f-a41a-275c1276b3cc,HUBS > DISCOVER NOW,Patient level data,1,1,1,1,1,1,1,7,7,1,1,1,1,1,1,1,0,1,1,9,10,1,1,0,1,1,1,1,1,1,1,9,10,1,1,1,1,1,5,5,1,1,1,3,3,1,1,1,1,1,1,0,6,7,39,42
ce9025c9-cf30-420b-8edb-f6ca438b099f,ALLIANCE > SCOTLAND,Child Health Systems Programme - 4-5 year review,1,1,1,1,1,1,1,7,7,1,0,1,1,1,1,1,0,0,0,6,10,1,1,0,1,1,1,1,1,0,1,8,10,0,0,1,0,0,1,5,1,0,0,1,3,1,1,1,1,1,1,0,6,7,29,42
ceca959a-11b1-4da3-8289-3cf22c9fc541,ALLIANCE > SCOTLAND,Child Health Systems Programme - 27-30Months Review,1,1,1,1,1,1,1,7,7,1,0,1,1,1,1,1,0,0,0,6,10,1,1,0,1,1,1,1,1,0,1,8,10,0,0,1,0,0,1,5,1,0,0,1,3,1,1,1,1,1,1,0,6,7,29,42
cf3f4336-e52d-4b82-8cc5-647dedaaee57,ALLIANCE > HQIP,National Clinical Audit of Anxiety and Depression - spotlight audit on psychological therapies (clinical),1,1,1,1,1,1,1,7,7,1,0,0,0,0,0,0,0,0,0,1,10,0,0,0,0,1,0,0,0,0,1,2,10,0,0,1,0,0,1,5,0,0,0,0,3,0,0,0,0,0,0,0,0,7,11,42
cf81a42f-2611-4410-89e9-7e3770d03a15,ALLIANCE > CPRD,Quality of Life of Colorectal Cancer Survivors in England: Patient Reported Outcome Measures Survey for CPRD GOLD,1,1,1,1,1,1,1,7,7,1,0,1,1,1,1,1,0,0,0,6,10,1,1,0,0,0,0,0,0,0,0,2,10,0,0,0,0,0,0,5,0,0,0,0,3,1,1,1,1,1,1,0,6,7,21,42
d05ed484-4461-45e1-9085-e73706359688,HUBS > DISCOVER NOW,Mental Health,1,1,1,1,1,1,1,7,7,1,1,1,1,1,1,1,0,1,1,9,10,1,1,0,1,1,1,1,1,1,1,9,10,1,1,1,1,1,5,5,1,1,1,3,3,1,1,1,1,1,1,0,6,7,39,42
d272b783-8db3-4068-8d0f-05728f786d6d,ALLIANCE > TISSUE DIRECTORY,Cancer Group CTR Cardiff trials,1,1,1,1,1,1,1,7,7,1,0,1,1,1,1,1,0,1,1,8,10,1,1,0,1,1,1,0,1,1,1,8,10,0,0,1,1,1,3,5,1,1,1,3,3,0,0,0,0,0,0,0,0,7,29,42
d2af6a29-291b-4444-a17c-40f4208f1e1b,NHS Digital,Patient Reported Outcome Measures,0,1,1,1,1,1,0,5,7,1,0,0,0,0,0,0,0,0,0,1,10,1,0,0,0,0,0,0,0,0,0,1,10,0,1,0,0,0,1,5,0,0,0,0,3,1,1,1,1,1,1,0,6,7,14,42
d31d2c4d-e061-4bf2-a26e-8151127e7119,HUBS > DISCOVER NOW,Admitted Patient Care,1,1,1,1,1,1,1,7,7,1,1,1,1,1,1,1,0,1,1,9,10,1,1,0,1,1,1,1,1,1,1,9,10,1,1,1,1,1,5,5,1,1,1,3,3,1,1,1,1,1,1,0,6,7,39,42
d3673b75-ec8f-4c2e-8c9b-6ef1d951f978,ALLIANCE > HQIP,Sentinel Stroke National Audit Programme Clinical Dataset,1,1,1,1,1,1,1,7,7,1,0,0,0,0,0,0,0,0,0,1,10,0,0,0,0,1,0,0,0,0,1,2,10,0,0,1,0,0,1,5,0,0,0,0,3,0,0,0,0,0,0,0,0,7,11,42
d3a3935f-b28e-4e74-9b15-9432d611f26c,ALLIANCE > TISSUE DIRECTORY,MFT Biobank,1,1,1,1,1,1,1,7,7,1,1,1,1,1,1,1,0,1,1,9,10,1,1,0,1,1,1,0,1,1,1,8,10,0,0,1,1,1,3,5,1,1,1,3,3,0,0,0,0,0,0,0,0,7,30,42
d3fd4dac-2d15-401c-8185-905ee108d9ce,Oxford University Hospitals NHS Foundation Trust,JANUS,1,1,1,1,1,1,1,7,7,0,0,0,0,0,0,0,0,0,0,0,10,0,0,0,0,0,0,0,0,0,0,0,10,0,0,0,0,0,0,5,0,0,0,0,3,0,0,0,0,0,0,0,0,7,7,42
d51de39c-153a-462b-8de5-cd1424908e0c,ALLIANCE > TISSUE DIRECTORY,UK ME/CFS Biobank,1,1,1,1,1,1,1,7,7,1,1,1,1,1,1,1,0,1,1,9,10,1,1,0,1,1,1,0,1,1,1,8,10,0,0,1,1,1,3,5,1,1,1,3,3,0,0,0,0,0,0,0,0,7,30,42
d546521a-79be-4a53-83bd-ff008bda6171,HUBS > PIONEER,Birmingham Out of Hours Research Database,1,1,1,1,1,1,1,7,7,1,0,0,0,0,0,0,0,0,0,1,10,0,0,0,0,1,0,0,0,0,1,2,10,0,0,1,0,0,1,5,0,0,0,0,3,0,0,0,0,0,0,0,0,7,11,42
d57a096a-4fa3-4529-b508-0b9df0f1893c,Oxford University Hospitals NHS Foundation Trust,OUH Patient Master Index,1,1,1,1,1,1,1,7,7,0,0,0,0,0,0,0,0,0,0,0,10,0,0,0,0,0,0,0,0,0,0,0,10,0,0,0,0,0,0,5,0,0,0,0,3,0,0,0,0,0,0,0,0,7,7,42
d5ab658e-b474-4e22-95f8-92607c40792d,ALLIANCE > TISSUE DIRECTORY,NHS Grampian Biorepository,1,1,1,1,1,1,1,7,7,1,1,1,1,1,1,1,0,1,1,9,10,1,1,0,1,1,1,0,1,1,1,8,10,0,0,1,1,1,3,5,1,1,1,3,3,0,0,0,0,0,0,0,0,7,30,42
