pid,id,publisher,title,"A: Summary, identifier","A: Summary, title","A: Summary, abstract","A: Summary, publisher","A: Summary, contactPoint","A: Summary, accessRights","A: Summary, group","A: Summary, filled_attributes","A: Summary, total_attributes","B: Business, description","B: Business, releaseDate","B: Business, accessRequestCost","B: Business, accessRequestDuration","B: Business, dataController","B: Business, dataProcessor","B: Business, license","B: Business, usageRestriction","B: Business, derivedDatasets","B: Business, linkedDataset","B: Business, filled_attributes","B: Business, total_attributes","C: Coverage & Detail, geographicCoverage","C: Coverage & Detail, periodicity","C: Coverage & Detail, datasetEndDate","C: Coverage & Detail, datasetStartDate","C: Coverage & Detail, jurisdiction","C: Coverage & Detail, populationType","C: Coverage & Detail, statisticalPopulation","C: Coverage & Detail, ageBand","C: Coverage & Detail, physicalSampleAvailability","C: Coverage & Detail, keywords","C: Coverage & Detail, filled_attributes","C: Coverage & Detail, total_attributes","D: Format & Structure, conformsTo","D: Format & Structure, controlledVocabulary","D: Format & Structure, language","D: Format & Structure, format","D: Format & Structure, fileSize","D: Format & Structure, filled_attributes","D: Format & Structure, total_attributes","E: Attribution, creator","E: Attribution, citations","E: Attribution, doi","E: Attribution, filled_attributes","E: Attribution, total_attributes","F: Technical Metadata, dataClassesCount","F: Technical Metadata, tableName","F: Technical Metadata, tableDescription","F: Technical Metadata, columnName","F: Technical Metadata, columnDescription","F: Technical Metadata, dataType","F: Technical Metadata, sensitive","F: Technical Metadata, filled_attributes","F: Technical Metadata, total_attributes",filled_attributes,total_attributes
656b2c22-9e57-4f15-9b3c-1969da6495ca,0efcd6ce-4e7a-4f8e-8903-1a987ec76b1c,,Better Rx BRIT2 Patient GP Dataset,0,1,0,0,0,0,0,1,7,1,0,0,0,0,0,0,0,0,0,1,10,0,0,0,0,0,0,0,0,0,0,0,10,0,0,0,0,0,0,5,0,0,0,0,3,1,1,1,1,1,1,0,6,7,8,42
2b640175-725a-465f-9aec-6794e6d27791,0f1a2789-e8b3-4e36-9622-65d76cebff26,,National Cardiac Audit Programme -  Congenital Heart Disease Audit (NCHDA),0,1,0,0,0,0,0,1,7,1,0,0,0,0,0,0,0,0,0,1,10,0,0,0,0,0,0,0,0,0,0,0,10,0,0,0,0,0,0,5,0,0,0,0,3,0,0,0,0,0,0,0,0,7,2,42
b5533cb5-0c59-495b-9b11-3c401daeb958,0faa4c3e-edf5-4ae8-9b26-c59c98e26b57,ALLIANCE > TISSUE DIRECTORY,UKALL14 Trial,1,1,1,1,1,1,1,7,7,1,0,1,1,1,1,1,0,1,1,8,10,1,1,0,1,1,1,0,1,1,1,8,10,0,0,1,1,1,3,5,1,1,1,3,3,0,0,0,0,0,0,0,0,7,29,42
9c8bd383-b117-4167-a25c-9e15fa5ec1c6,0fc61ace-397d-4489-9e62-77f88082e775,ALLIANCE > NHS DIGITAL,Mental Health & Learning Disabilities Dataset v 1 (Non-Sensitive) Events,1,1,1,1,1,1,1,7,7,1,0,1,1,1,1,1,0,1,1,8,10,1,1,1,1,1,1,0,0,0,0,6,10,0,0,0,0,0,0,5,0,0,0,0,3,1,1,1,1,1,1,0,6,7,27,42
949d9d7a-a3f1-480a-8563-3fb024300561,1045ca85-0c8f-453b-9da3-778144cf3744,,"National Audit of Dementia - spotlight audit on  psychotropic medication, 2019",0,1,0,0,0,0,0,1,7,1,0,0,0,0,0,0,0,0,0,1,10,0,0,0,0,0,0,0,0,0,0,0,10,0,0,0,0,0,0,5,0,0,0,0,3,0,0,0,0,0,0,0,0,7,2,42
c0fc84af-aeab-4c7e-aa0b-8264baff55d9,1046cc4d-bd35-43de-a156-80bddb3eb415,,COVID-19 Test Trace and Protect (CTTP),0,1,0,0,0,0,0,1,7,1,0,0,0,0,0,0,0,0,0,1,10,0,0,0,0,0,0,0,0,0,0,0,10,0,0,0,0,0,0,5,0,0,0,0,3,1,1,1,1,1,1,0,6,7,8,42
3d6b69dc-cb3c-4b9a-bdea-a798e7d5b5cf,108d652d-3afb-4001-8ae6-b5a42e8b2daa,,NHS 111 Dataset (NHSO),0,1,0,0,0,0,0,1,7,1,0,0,0,0,0,0,0,0,0,1,10,0,0,0,0,0,0,0,0,0,0,0,10,0,0,0,0,0,0,5,0,0,0,0,3,1,1,1,1,1,1,0,6,7,8,42
61a607a9-b404-41e0-a52e-0c6d0ce8c2be,1096dcb8-2a9d-49bb-a455-35e657c1e1a2,,Quality of Life of Colorectal Cancer Survivors: Patient Reported Outcomes (GOLD),0,1,0,0,0,0,0,1,7,1,0,0,0,0,0,0,0,0,0,1,10,0,0,0,0,0,0,0,0,0,0,0,10,0,0,0,0,0,0,5,0,0,0,0,3,1,1,1,1,1,1,0,6,7,8,42
27e1ffc7-5804-40e2-83e2-93f570906127,112db000-f69f-47a4-8dd7-db7b6d839e68,,Bangladesh Asthma Hajj Study,0,1,0,0,0,0,0,1,7,1,0,0,0,0,0,0,0,0,0,1,10,0,0,0,0,0,0,0,0,0,0,0,10,0,0,0,0,0,0,5,0,0,0,0,3,0,0,0,0,0,0,0,0,7,2,42
3d2d9c5e-6111-4583-a6db-07affd628f1e,115109e7-9a35-420f-831e-0707bc96375c,,UK SARS-CoV-2 viral sequencing data (COG-UK) - Lineage/Variant Data - NI,0,1,0,0,0,0,0,1,7,1,0,0,0,0,0,0,0,0,0,1,10,0,0,0,0,0,0,0,0,0,0,0,10,0,0,0,0,0,0,5,0,0,0,0,3,1,1,1,1,1,1,0,6,7,8,42
01ad25ed-8cde-43d7-bc77-d8cc3d165df4,1199f5b5-99f0-4aae-9769-ab754f05dcdb,ALLIANCE > HQIP,National Maternity and Perinatal Audit Organisational Survey 2019,1,1,1,1,1,1,1,7,7,1,0,0,1,0,0,0,0,0,0,2,10,0,0,0,0,1,0,0,0,0,1,2,10,0,0,1,0,0,1,5,0,0,0,0,3,0,0,0,0,0,0,0,0,7,12,42
9890eee9-44d4-49f7-8674-16c05a5f82e0,125202ff-1d00-4f8e-96e1-1d5a310ab326,,2019 UK Parkinson's Audit - Occupational therapy,0,1,0,0,0,0,0,1,7,1,0,0,0,0,0,0,0,0,0,1,10,0,0,0,0,0,0,0,0,0,0,0,10,0,0,0,0,0,0,5,0,0,0,0,3,1,1,1,1,1,1,0,6,7,8,42
7dee2bd6-733a-4b2e-a942-7f9eaf8ebbc2,12d62b02-2167-407d-acdb-6ddb9d251d36,,NIHR IBD BioResource: SNP imputation data,0,1,0,0,0,0,0,1,7,1,0,0,0,0,0,0,0,0,0,1,10,0,0,0,0,0,0,0,0,0,0,0,10,0,0,0,0,0,0,5,0,0,0,0,3,0,0,0,0,0,0,0,0,7,2,42
38fe1a10-ebf9-4dc1-8c35-2e7b33b1f6b5,12dba445-dfa9-46af-abc0-5bd3701061a7,ALLIANCE > TISSUE DIRECTORY,UK primary Sjogren's syndrome Registry,1,1,1,1,1,1,1,7,7,1,0,1,1,1,1,1,0,1,1,8,10,1,1,0,1,1,1,0,1,1,1,8,10,0,0,1,1,1,3,5,1,1,1,3,3,0,0,0,0,0,0,0,0,7,29,42
4352ef1c-67d7-4f2e-b256-1efaac61dacd,131ccbe5-28dc-4abf-8a44-05f470d1be1d,,"Cataract surgery and visual outcomes at QE Hospital, Birmingham, UK",0,1,0,0,0,0,0,1,7,1,0,0,0,0,0,0,0,0,0,1,10,0,0,0,0,0,0,0,0,0,0,0,10,0,0,0,0,0,0,5,0,0,0,0,3,1,1,1,1,1,1,0,6,7,8,42
af10ec29-1866-4726-b33f-3948afe182f2,135f2650-ea0c-4cad-80ac-c86449a176a8,,Tayside Radiology,0,1,0,0,0,0,0,1,7,1,0,0,0,0,0,0,0,0,0,1,10,0,0,0,0,0,0,0,0,0,0,0,10,0,0,0,0,0,0,5,0,0,0,0,3,1,1,1,1,1,1,0,6,7,8,42
47fc8f03-eba1-4efa-ae3e-148a76b56517,1406c52a-e5d6-4c57-883d-62e405eb604a,ALLIANCE > TISSUE DIRECTORY,Manchester Eye Tissue Repository,1,1,1,1,1,1,1,7,7,1,0,1,1,1,1,1,0,1,1,8,10,1,1,0,1,1,1,0,1,1,1,8,10,0,0,1,1,1,3,5,1,1,1,3,3,0,0,0,0,0,0,0,0,7,29,42
0bf54842-c1db-4bdb-9f55-c5be490bf758,140ce7b6-8a58-4d0f-a24b-81b0f4289a68,,Referral to Treatment Times (RTTD),0,1,0,0,0,0,0,1,7,1,0,0,0,0,0,0,0,0,0,1,10,0,0,0,0,0,0,0,0,0,0,0,10,0,0,0,0,0,0,5,0,0,0,0,3,1,1,1,1,1,1,0,6,7,8,42
bcbc41cb-99f7-482e-ba3d-561164abbd4e,1450ff1a-4526-4a6e-b9e9-25969878449d,HUB > BREATHE,COPDMAP Consortium,1,1,1,1,1,1,1,7,7,1,0,0,1,1,1,1,0,1,1,7,10,1,0,0,0,1,0,0,1,1,1,5,10,1,1,1,0,1,4,5,1,1,1,3,3,0,0,0,0,0,0,0,0,7,26,42
e3ca35c1-b2e2-4479-adf1-6a78b1c8c088,145916c8-d3ca-4465-a719-93dd0770a6e4,HUB > BREATHE,Optimum Patient Care Research Database,1,1,1,1,1,1,1,7,7,1,0,1,1,1,1,1,0,0,0,6,10,1,0,0,0,1,1,1,1,1,1,7,10,0,0,1,1,0,2,5,1,0,0,1,3,0,0,0,0,0,0,0,0,7,23,42
3efd9b30-1f84-48c0-a3e0-402ecb5c7724,147576e2-b445-4d36-aecc-d604302bd34e,,National Asthma and COPD Audit  (NACAP): secondary care  – CYP asthma (org),0,1,0,0,0,0,0,1,7,1,0,0,0,0,0,0,0,0,0,1,10,0,0,0,0,0,0,0,0,0,0,0,10,0,0,0,0,0,0,5,0,0,0,0,3,1,1,1,1,1,1,0,6,7,8,42
34f0c2bd-d42e-4441-a89b-e0e384f12afa,148ebbaa-28f4-42e0-a27f-8587e516c3bf,ALLIANCE > CYSTIC FIBROSIS TRUST,Cystic Fibrosis Patient Sweat Tests,1,1,1,1,1,1,1,7,7,1,1,1,1,1,1,1,0,1,1,9,10,1,1,1,1,1,1,1,1,1,1,10,10,1,1,1,1,1,5,5,1,1,1,3,3,1,1,1,1,1,1,0,6,7,40,42
3326d554-ca11-4dc6-aff0-c5b314442d27,14a90909-997f-4676-ae52-e19c01670e23,,Practice postcode linked deprivation measures for CPRD GOLD,0,1,0,0,0,0,0,1,7,1,0,0,0,0,0,0,0,0,0,1,10,0,0,0,0,0,0,0,0,0,0,0,10,0,0,0,0,0,0,5,0,0,0,0,3,1,1,1,1,1,1,0,6,7,8,42
1eb67fd5-33f6-49dd-a43d-854fff9f25f5,15805559-2115-4822-b91f-635de36fb289,ALLIANCE > SAIL,Active Adult Survey,1,1,1,1,1,1,1,7,7,1,1,1,1,1,1,1,0,1,1,9,10,1,1,1,1,1,1,1,1,1,1,10,10,1,1,1,1,1,5,5,1,1,1,3,3,1,1,1,1,1,1,0,6,7,40,42
5bf9bf39-3cd7-4a54-994b-9914405f945e,1584af1e-9683-4727-8c9b-9bea8beaa68d,HUB > PIONEER,UHB 2020 Winter Society of Acute Medicine Benchmarking Audit,0,1,1,1,1,1,1,6,7,1,1,1,1,1,1,0,0,0,1,7,10,1,1,1,1,1,0,0,1,1,1,8,10,1,1,1,1,0,4,5,1,1,1,3,3,1,1,1,1,1,1,0,6,7,34,42
ea2d54a2-a6d4-4e82-b2e4-95184f00bbdc,15aebc30-1e52-4a36-8b17-f9801f35f649,,Health and Employment After Fifty (HEAF),0,1,0,0,0,0,0,1,7,1,0,0,0,0,0,0,0,0,0,1,10,0,0,0,0,0,0,0,0,0,0,0,10,0,0,0,0,0,0,5,0,0,0,0,3,0,0,0,0,0,0,0,0,7,2,42
4cc5ed33-3190-4f80-953b-cabd5a2b1c7c,15efea36-d022-495c-a5b6-90f51631a643,GENOMICS ENGLAND,GENOMICS ENGLAND 100K QUICK VIEW,1,1,1,1,1,1,1,7,7,1,1,1,1,1,1,1,0,1,1,9,10,1,1,1,1,1,1,1,1,1,1,10,10,1,1,1,1,1,5,5,1,1,1,3,3,1,1,1,1,1,1,0,6,7,40,42
84336be3-23bd-466e-b29b-df48db897665,1638cce2-12f5-410b-9624-86d2f407c502,ALLIANCE > ISARIC 4C,COVID-19 Clinical Information Network (CO-CIN),1,1,1,1,1,1,1,7,7,1,0,1,1,1,1,1,0,0,1,7,10,1,1,0,1,1,1,1,1,1,1,9,10,1,1,1,1,0,4,5,1,1,0,2,3,1,1,1,1,1,1,0,6,7,35,42
d17efe5d-325f-4fcf-b25e-87d1f6269bea,16445ebd-bd45-4ded-a7ae-05f33f676598,ALLIANCE > TISSUE DIRECTORY,MFT Biobank,1,1,1,1,1,1,1,7,7,1,1,1,1,1,1,1,0,1,1,9,10,1,1,0,1,1,1,0,1,1,1,8,10,0,0,1,1,1,3,5,1,1,1,3,3,0,0,0,0,0,0,0,0,7,30,42
c51ab59a-33ce-4145-a642-7f3f96bca545,167cc04b-23b8-4a9e-9ff9-6c8e07d6a561,ALLIANCE > TISSUE DIRECTORY,Cambridge Blood and Stem Cell Biobank,1,1,1,1,1,1,1,7,7,1,0,1,1,1,1,1,0,1,1,8,10,1,1,0,1,1,1,0,1,1,1,8,10,0,0,1,1,1,3,5,1,1,1,3,3,0,0,0,0,0,0,0,0,7,29,42
27690c58-a5da-4359-909a-8e19ff6ca463,16d40748-66f1-4fc3-bdb3-7c8103cadeb7,,2019 UK Parkinson's Audit - Physiotherapy,0,1,0,0,0,0,0,1,7,1,0,0,0,0,0,0,0,0,0,1,10,0,0,0,0,0,0,0,0,0,0,0,10,0,0,0,0,0,0,5,0,0,0,0,3,1,1,1,1,1,1,0,6,7,8,42
9ea2f685-d6c2-49fe-a0e2-735910584d67,16f11980-e2e7-4f79-8e33-39ba4dc3547f,,Suspected Cancer Pathway Daily (SPCD),0,1,0,0,0,0,0,1,7,1,0,0,0,0,0,0,0,0,0,1,10,0,0,0,0,0,0,0,0,0,0,0,10,0,0,0,0,0,0,5,0,0,0,0,3,1,1,1,1,1,1,0,6,7,8,42
88eb839c-bc51-45f0-b15e-ea89bba9ffca,172242ce-a1c5-4915-9c71-686f6e7d5789,ALLIANCE > OXFORD UNIVERSITY HOSPITALS NHS TRUST,ARIA Medonc,1,1,1,1,1,1,1,7,7,0,0,0,0,0,0,0,0,0,0,0,10,0,0,0,0,0,0,0,0,0,0,0,10,0,0,0,0,0,0,5,0,0,0,0,3,0,0,0,0,0,0,0,0,7,7,42
5acfadf9-21a7-4517-a1b2-620d20469611,1785cc1a-ace0-4980-8352-5977b2b72969,HUB > PIONEER,UHB 2019 Summer Society of Acute Medicine Benchmarking Audit,0,1,1,1,1,1,1,6,7,1,1,1,1,1,1,0,0,0,1,7,10,1,1,1,1,1,0,0,1,1,1,8,10,1,1,1,1,0,4,5,1,1,1,3,3,1,1,1,1,1,1,0,6,7,34,42
a7d8c6a8-0825-4e73-8f29-3d76194d7114,17c58f15-93ab-4239-b05a-6b9ea82f6f37,,Rural-Urban classification for CPRD GOLD,0,1,0,0,0,0,0,1,7,1,0,0,0,0,0,0,0,0,0,1,10,0,0,0,0,0,0,0,0,0,0,0,10,0,0,0,0,0,0,5,0,0,0,0,3,1,1,1,1,1,1,0,6,7,8,42
e10a660d-b84c-475f-abd4-024dd1af7a5d,17cd75a2-e2b5-440c-89b1-22c9f3b03a03,ALLIANCE > TISSUE DIRECTORY,IoN Trial,1,1,1,1,1,1,1,7,7,1,0,1,1,1,1,1,0,1,1,8,10,1,1,0,1,1,1,0,1,1,1,8,10,0,0,1,1,1,3,5,1,1,1,3,3,0,0,0,0,0,0,0,0,7,29,42
a29feafa-7bdd-44e9-b977-c9d26425e67f,185c4410-cea3-4bac-a192-1e1dd8842872,,CPRD GOLD,0,1,0,0,0,0,0,1,7,1,0,0,0,0,0,0,0,0,0,1,10,0,0,0,0,0,0,0,0,0,0,0,10,0,0,0,0,0,0,5,0,0,0,0,3,1,1,1,1,1,1,0,6,7,8,42
98999c67-0133-4f11-be95-b84ee5727c84,1900af1a-bd21-4157-ac48-203eec682073,ALLIANCE > GENOMICS ENGLAND,GENOMICS ENGLAND 100K BIOINFORMATICS DATA,1,1,1,1,1,1,1,7,7,1,1,1,1,1,1,1,0,1,1,9,10,1,1,1,1,1,1,1,1,1,1,10,10,1,1,1,1,1,5,5,1,1,1,3,3,1,1,1,1,1,1,0,6,7,40,42
70dc8c5d-2dfa-429d-bfd3-695f5904c244,19231ac4-4256-46e5-958b-b98d12e036f8,,UK Biobank - Online Questionnaires,0,1,0,0,0,0,0,1,7,1,0,0,0,0,0,0,0,0,0,1,10,0,0,0,0,0,0,0,0,0,0,0,10,0,0,0,0,0,0,5,0,0,0,0,3,0,0,0,0,0,0,0,0,7,2,42
bcf6e5ce-986d-4b84-9c9c-69de966e8bbd,19525c5f-92ee-41b6-bb79-673624b27bdd,,Improving Access to Psychological Therapies Data Set,0,1,0,0,0,0,0,1,7,1,0,0,0,0,0,0,0,0,0,1,10,0,0,0,0,0,0,0,0,0,0,0,10,0,0,0,0,0,0,5,0,0,0,0,3,1,1,1,1,1,1,0,6,7,8,42
4c33a5d2-164c-41d7-9797-dc2b008cc852,196dc924-9289-4f31-900d-d9310dc34361,,Patient Episode Dataset for Wales (PEDW),0,1,0,0,0,0,0,1,7,1,0,0,0,0,0,0,0,0,0,1,10,0,0,0,0,0,0,0,0,0,0,0,10,0,0,0,0,0,0,5,0,0,0,0,3,1,1,1,1,1,1,0,6,7,8,42
70e37f44-5c3e-4c83-a42a-89b3476d1d45,199b8c9f-baf2-4eb8-a8fe-783f58eceb2e,,COVID-19 Consolidated Deaths (CDDS),0,1,0,0,0,0,0,1,7,1,0,0,0,0,0,0,0,0,0,1,10,0,0,0,0,0,0,0,0,0,0,0,10,0,0,0,0,0,0,5,0,0,0,0,3,1,1,1,1,1,1,0,6,7,8,42
c9f82f86-79e1-4067-932f-5e6dc939006d,1a412ff0-6275-4cab-a485-bb76befc7afe,ALLIANCE > TISSUE DIRECTORY,UK real-world lymphoid tissue bank,1,1,1,1,1,1,1,7,7,1,1,1,1,1,1,1,0,1,1,9,10,1,1,0,1,1,1,0,1,1,1,8,10,0,0,1,1,1,3,5,1,1,1,3,3,0,0,0,0,0,0,0,0,7,30,42
9cf5dbd3-a109-4e8d-b1bb-7e4126bd887f,1a4b65e9-5241-4081-9cbb-43a8c8c6ea3b,ALLIANCE > CYSTIC FIBROSIS TRUST,Cystic Fibrosis Patient CFQ-R,1,1,1,1,1,1,1,7,7,1,1,1,1,1,1,1,0,1,1,9,10,1,1,1,1,1,1,1,1,1,1,10,10,1,1,1,1,1,5,5,1,1,1,3,3,1,1,1,1,1,1,0,6,7,40,42
36886b21-12ff-45e7-82bc-fb5308c12450,1bafa55c-5616-47db-8ac8-798038146254,,"Diabetic Eye Screening: the Birmingham, Solihull and Black Country Data Set",0,1,0,0,0,0,0,1,7,1,0,0,0,0,0,0,0,0,0,1,10,0,0,0,0,0,0,0,0,0,0,0,10,0,0,0,0,0,0,5,0,0,0,0,3,1,1,1,1,1,1,0,6,7,8,42
4559a14f-563d-4fd2-93ae-27c6c0fd891e,1bbcb128-dd3e-4f56-81d5-17df2dab3c52,ALLIANCE > HQIP,National Audit of Psychosis - Audit on Early Intervention in Psychosis services - contextual data,1,1,1,1,1,1,1,7,7,1,0,0,1,0,0,0,0,0,0,2,10,0,0,0,0,1,0,0,0,0,1,2,10,0,0,1,0,0,1,5,0,0,0,0,3,0,0,0,0,0,0,0,0,7,12,42
321e3ad6-96b9-4f19-bbc4-d06dfe2a59d5,1c3f55ec-d6fc-477e-a1b7-4b8dd43323c6,ALLIANCE > NIHR BIORESOURCE,NIHR BioResource: Health and Lifestyle Questionnaire,0,1,1,1,1,1,1,6,7,1,1,1,1,1,1,0,0,1,1,8,10,1,1,0,1,1,0,0,1,1,1,7,10,1,1,1,1,0,4,5,1,1,0,2,3,1,1,1,1,1,1,0,6,7,33,42
5362cfea-d554-43ba-916a-4460da39cc0c,1c524f7c-ee22-4bdc-877b-8dddc03e3aa2,,Deaths General Registrar Office – National Records Scotland,0,1,0,0,0,0,0,1,7,1,0,0,0,0,0,0,0,0,0,1,10,0,0,0,0,0,0,0,0,0,0,0,10,0,0,0,0,0,0,5,0,0,0,0,3,1,1,1,1,1,1,0,6,7,8,42
185e9c5c-e686-4174-bcba-5e2f584b5cbb,1ca52b96-27d9-491a-b5f0-5787852d39d2,,Sero-surveillance to monitor the trend of SARS-CoV-2 infection in rural India,0,1,0,0,0,0,0,1,7,1,0,0,0,0,0,0,0,0,0,1,10,0,0,0,0,0,0,0,0,0,0,0,10,0,0,0,0,0,0,5,0,0,0,0,3,0,0,0,0,0,0,0,0,7,2,42
3b378225-48e1-45fa-b62d-fc4ed4b39bec,1cb397d5-a86d-4354-b1f7-565b7ef5054b,HUB > BREATHE,Asthma self-management behaviour in Bangladesh and Pakistan,0,1,1,1,1,1,1,6,7,1,0,1,1,1,1,0,0,0,0,5,10,1,1,0,0,1,0,0,1,1,1,6,10,1,1,1,0,0,3,5,1,1,1,3,3,0,0,0,0,0,0,0,0,7,23,42
8c60a308-1e47-4a0c-8b69-9259f05338cb,1cc3dc2c-adf3-4c66-ab7b-cfc00388a6a8,,Labour Force Survey (Person),0,1,0,0,0,0,0,1,7,1,0,0,0,0,0,0,0,0,0,1,10,0,0,0,0,0,0,0,0,0,0,0,10,0,0,0,0,0,0,5,0,0,0,0,3,1,1,1,1,1,1,0,6,7,8,42
826be5be-9977-49f9-b6d1-83ed9de08ebe,1d2acc70-0e2d-4601-bbbb-569a49bfaa5b,,Tayside Microbiology: Tests,0,1,0,0,0,0,0,1,7,1,0,0,0,0,0,0,0,0,0,1,10,0,0,0,0,0,0,0,0,0,0,0,10,0,0,0,0,0,0,5,0,0,0,0,3,1,1,1,1,1,1,0,6,7,8,42
1789286a-deaf-49df-88cd-660e92934af6,1d46f920-e253-4e7d-a72a-843d068d3c69,ALLIANCE > SAIL,Critical Care Dataset,1,1,1,1,1,1,1,7,7,1,1,1,1,1,1,1,0,1,1,9,10,1,1,1,1,1,1,1,1,1,1,10,10,1,1,1,1,1,5,5,1,1,1,3,3,1,1,1,1,1,1,0,6,7,40,42
f48ad0a1-f90c-4a81-8c04-b23f2d8baf7a,1d5e3b05-8ce3-4f80-ae3a-f6031ad8cf69,ALLIANCE > NHS DIGITAL,Mental Health Services Data Set - Service Users,1,1,1,1,1,1,1,7,7,1,0,1,1,1,1,1,0,1,1,8,10,1,0,1,1,1,1,0,0,0,0,5,10,0,0,0,0,0,0,5,0,0,0,0,3,0,0,0,0,0,0,0,0,7,20,42
3ec5f1c4-95c0-4b1d-899b-399cec32ad49,1e465797-5e54-4667-9120-d373e75be64f,ALLIANCE > BARTS HEALTH,Somerset Cancer Registry,1,1,1,1,1,1,1,7,7,0,0,0,1,0,0,0,0,0,0,1,10,0,0,0,0,0,0,0,0,0,0,0,10,0,0,0,0,0,0,5,0,0,0,0,3,0,0,0,0,0,0,0,0,7,8,42
b7152f21-0f2c-4ed9-a013-51e725242f94,1e875c15-4a99-4c3e-9621-e4ebf594469f,,UK Renal Registry - CKD and AKI on Dialysis Dataset,0,1,0,0,0,0,0,1,7,1,0,0,0,0,0,0,0,0,0,1,10,0,0,0,0,0,0,0,0,0,0,0,10,0,0,0,0,0,0,5,0,0,0,0,3,1,1,1,1,1,1,0,6,7,8,42
7749d90e-dd7a-4697-8a9c-666491c64a0c,1f6118ce-4051-4ba6-b13e-63dca0032d8d,,Emergency Care Data Set (ECDS),0,1,0,0,0,0,0,1,7,1,0,0,0,0,0,0,0,0,0,1,10,0,0,0,0,0,0,0,0,0,0,0,10,0,0,0,0,0,0,5,0,0,0,0,3,1,1,1,1,1,1,0,6,7,8,42
dc22db56-8791-4e96-9ce6-6b6a58b1241f,1fd6e7d5-266a-4c79-b492-7045910cd291,,COVID-19 Shielded People List (CVSP),0,1,0,0,0,0,0,1,7,1,0,0,0,0,0,0,0,0,0,1,10,0,0,0,0,0,0,0,0,0,0,0,10,0,0,0,0,0,0,5,0,0,0,0,3,1,1,1,1,1,1,0,6,7,8,42
059a6495-a7d5-435b-8e2b-806c6ccccf2e,203cc8b4-7711-4d1f-9213-af982d6cff28,ALLIANCE > HQIP,Sentinel Stroke National Audit Programme Clinical Dataset,1,1,1,1,1,1,1,7,7,1,0,0,1,0,0,0,0,0,0,2,10,0,0,0,0,1,0,0,0,0,1,2,10,0,0,1,0,0,1,5,0,0,0,0,3,0,0,0,0,0,0,0,0,7,12,42
6bfe44ef-9532-4986-b8a2-9c2cda4a89cc,208f79dc-2294-4370-8f16-0d0f7bec9d10,HUB > INSIGHT,Moorfields Eye Image Dataset Release 001,1,1,1,1,1,1,1,7,7,1,1,1,1,1,1,1,0,1,1,9,10,1,1,0,1,1,1,1,1,1,1,9,10,1,1,1,1,1,5,5,1,1,1,3,3,1,1,1,1,1,1,0,6,7,39,42
a25a9892-9141-4e78-8415-945ba73da11e,21cd4b8e-f4f5-44a6-83eb-b7799e98ba55,ALLIANCE > SLaM,South London and Maudsley NHS Foundation Trust (SLaM) Clinical Record Interactive Search (CRIS) platform,1,1,1,1,1,1,1,7,7,1,1,1,1,1,1,1,0,1,1,9,10,1,1,1,1,1,1,1,1,1,1,10,10,1,1,1,1,1,5,5,1,1,1,3,3,0,0,0,0,0,0,0,0,7,34,42
261bcf76-8621-4f0d-b2e6-310993d73daa,21d1277b-baf8-4fb8-826e-3f4910d18098,,NIHR BioResource: Returned datasets,0,1,0,0,0,0,0,1,7,1,0,0,0,0,0,0,0,0,0,1,10,0,0,0,0,0,0,0,0,0,0,0,10,0,0,0,0,0,0,5,0,0,0,0,3,0,0,0,0,0,0,0,0,7,2,42
3d6b69dc-cb3c-4b9a-bdea-a798e7d5b5cf,22173802-db99-475e-b95e-d69798734077,ALLIANCE > SAIL,NHS 111 Dataset,0,1,1,1,1,1,1,6,7,1,1,1,1,1,1,0,0,1,1,8,10,1,1,1,0,1,0,0,1,1,1,7,10,1,1,1,1,0,4,5,1,0,1,2,3,1,1,1,1,1,1,0,6,7,33,42
f48b7c05-6a44-480c-84c6-4f7a684f29f8,226b52f4-1be8-46c2-86a4-261eb48ec542,,SAIL Dementia e-Cohort (SDEC),0,1,0,0,0,0,0,1,7,1,0,0,0,0,0,0,0,0,0,1,10,0,0,0,0,0,0,0,0,0,0,0,10,0,0,0,0,0,0,5,0,0,0,0,3,1,1,1,1,1,1,0,6,7,8,42
351cc017-caff-4303-8a48-1aa1b90fce2b,22739526-317f-4b0e-a23b-ece0c859958f,ALLIANCE > TISSUE DIRECTORY,QTL Programme at MRC HGU,1,1,1,1,1,1,1,7,7,1,1,1,1,1,1,1,0,1,1,9,10,1,1,0,1,1,1,0,1,1,1,8,10,0,0,1,1,1,3,5,1,1,1,3,3,0,0,0,0,0,0,0,0,7,30,42
c232fa07-5d28-4bdc-b540-1ad8d933c5f9,227fe0ea-d76e-4c14-a33e-ca255380937d,ALLIANCE > TISSUE DIRECTORY,Children's Cancer and Leukaemia Group (CCLG) Tissue Bank,1,1,1,1,1,1,1,7,7,1,0,1,1,1,1,1,0,1,1,8,10,1,1,0,1,1,1,0,1,1,1,8,10,0,0,1,1,1,3,5,1,1,1,3,3,0,0,0,0,0,0,0,0,7,29,42
029b7f0f-911e-46ce-837f-031959f067da,22974866-44c7-4176-9c51-6b57a1dda39d,ALLIANCE > TISSUE DIRECTORY,University of Liverpool - GCP Laboratory Facility,1,1,1,1,1,1,1,7,7,1,0,1,1,1,1,1,0,1,1,8,10,1,1,0,1,1,1,0,1,1,1,8,10,0,0,1,1,1,3,5,1,1,1,3,3,0,0,0,0,0,0,0,0,7,29,42
